Id,Label
8798,1
8799,3
8800,5
8801,2
8802,1
8803,5
8804,9
8805,9
8806,1
8807,0
8808,5
8809,0
8810,6
8811,2
8812,0
8813,5
8814,5
8815,5
8816,2
8817,9
8818,5
8819,7
8820,3
8821,3
8822,6
8823,1
8824,7
8825,0
8826,3
8827,6
8828,0
8829,0
8830,5
8831,4
8832,5
8833,0
8834,1
8835,0
8836,9
8837,8
8838,8
8839,5
8840,5
8841,1
8842,5
8843,8
8844,0
8845,5
8846,4
8847,7
8848,2
8849,0
8850,3
8851,1
8852,3
8853,3
8854,5
8855,4
8856,8
8857,6
8858,0
8859,1
8860,4
8861,1
8862,1
8863,9
8864,3
8865,5
8866,5
8867,0
8868,5
8869,4
8870,5
8871,9
8872,7
8873,0
8874,5
8875,1
8876,9
8877,6
8878,3
8879,9
8880,8
8881,8
8882,3
8883,9
8884,0
8885,2
8886,0
8887,4
8888,7
8889,5
8890,2
8891,5
8892,5
8893,0
8894,5
8895,5
8896,5
8897,5
8898,0
8899,7
8900,0
8901,4
8902,0
8903,2
8904,3
8905,2
8906,4
8907,9
8908,7
8909,5
8910,5
8911,6
8912,8
8913,4
8914,1
8915,8
8916,5
8917,7
8918,4
8919,2
8920,6
8921,5
8922,6
8923,0
8924,9
8925,5
8926,5
8927,5
8928,4
8929,8
8930,4
8931,3
8932,9
8933,1
8934,4
8935,9
8936,5
8937,4
8938,3
8939,0
8940,5
8941,1
8942,8
8943,3
8944,9
8945,5
8946,7
8947,3
8948,9
8949,4
8950,9
8951,5
8952,0
8953,3
8954,5
8955,8
8956,5
8957,5
8958,5
8959,5
8960,0
8961,5
8962,6
8963,0
8964,6
8965,5
8966,5
8967,5
8968,3
8969,5
8970,4
8971,7
8972,1
8973,6
8974,5
8975,5
8976,2
8977,8
8978,3
8979,2
8980,3
8981,1
8982,2
8983,6
8984,5
8985,7
8986,4
8987,5
8988,9
8989,5
8990,3
8991,5
8992,9
8993,5
8994,8
8995,5
8996,8
8997,7
8998,5
8999,3
9000,6
9001,4
9002,2
9003,6
9004,5
9005,4
9006,9
9007,4
9008,5
9009,4
9010,9
9011,3
9012,1
9013,3
9014,8
9015,7
9016,3
9017,1
9018,9
9019,5
9020,6
9021,4
9022,1
9023,8
9024,6
9025,7
9026,5
9027,0
9028,2
9029,9
9030,2
9031,9
9032,5
9033,5
9034,5
9035,3
9036,6
9037,5
9038,5
9039,6
9040,1
9041,9
9042,1
9043,3
9044,8
9045,8
9046,4
9047,5
9048,2
9049,5
9050,0
9051,4
9052,0
9053,3
9054,4
9055,4
9056,3
9057,7
9058,5
9059,0
9060,4
9061,5
9062,6
9063,8
9064,3
9065,6
9066,3
9067,2
9068,4
9069,0
9070,2
9071,5
9072,5
9073,2
9074,0
9075,3
9076,5
9077,9
9078,3
9079,3
9080,1
9081,2
9082,5
9083,5
9084,5
9085,5
9086,5
9087,0
9088,8
9089,9
9090,3
9091,2
9092,2
9093,5
9094,5
9095,6
9096,5
9097,0
9098,7
9099,5
9100,5
9101,5
9102,3
9103,5
9104,5
9105,1
9106,0
9107,3
9108,8
9109,5
9110,9
9111,2
9112,3
9113,3
9114,4
9115,4
9116,4
9117,9
9118,9
9119,4
9120,2
9121,2
9122,7
9123,3
9124,5
9125,7
9126,7
9127,5
9128,1
9129,9
9130,6
9131,8
9132,1
9133,9
9134,5
9135,4
9136,4
9137,5
9138,5
9139,9
9140,7
9141,5
9142,5
9143,4
9144,2
9145,5
9146,3
9147,7
9148,7
9149,8
9150,6
9151,0
9152,5
9153,5
9154,5
9155,5
9156,5
9157,1
9158,5
9159,5
9160,5
9161,4
9162,6
9163,4
9164,5
9165,9
9166,4
9167,4
9168,3
9169,7
9170,8
9171,9
9172,5
9173,4
9174,3
9175,1
9176,0
9177,3
9178,1
9179,7
9180,4
9181,2
9182,7
9183,5
9184,3
9185,1
9186,0
9187,1
9188,8
9189,7
9190,8
9191,4
9192,4
9193,3
9194,9
9195,1
9196,8
9197,1
9198,5
9199,3
9200,7
9201,5
9202,0
9203,2
9204,5
9205,9
9206,7
9207,8
9208,7
9209,5
9210,4
9211,1
9212,4
9213,1
9214,5
9215,4
9216,6
9217,2
9218,5
9219,2
9220,6
9221,8
9222,5
9223,1
9224,5
9225,5
9226,2
9227,9
9228,5
9229,5
9230,3
9231,9
9232,8
9233,0
9234,0
9235,6
9236,5
9237,4
9238,5
9239,5
9240,3
9241,3
9242,1
9243,2
9244,2
9245,1
9246,1
9247,4
9248,7
9249,2
9250,5
9251,9
9252,3
9253,9
9254,4
9255,4
9256,8
9257,8
9258,1
9259,0
9260,5
9261,5
9262,0
9263,1
9264,5
9265,5
9266,7
9267,4
9268,2
9269,3
9270,0
9271,4
9272,4
9273,5
9274,6
9275,8
9276,4
9277,2
9278,7
9279,0
9280,5
9281,4
9282,5
9283,4
9284,6
9285,1
9286,5
9287,5
9288,5
9289,0
9290,6
9291,7
9292,4
9293,9
9294,8
9295,7
9296,1
9297,3
9298,6
9299,7
9300,2
9301,6
9302,1
9303,5
9304,0
9305,5
9306,7
9307,1
9308,1
9309,5
9310,0
9311,1
9312,9
9313,5
9314,0
9315,5
9316,3
9317,7
9318,8
9319,5
9320,8
9321,5
9322,9
9323,3
9324,9
9325,7
9326,7
9327,0
9328,8
9329,7
9330,5
9331,5
9332,3
9333,0
9334,2
9335,3
9336,1
9337,0
9338,9
9339,7
9340,3
9341,5
9342,2
9343,6
9344,2
9345,3
9346,5
9347,1
9348,5
9349,8
9350,2
9351,4
9352,5
9353,0
9354,4
9355,1
9356,7
9357,8
9358,9
9359,7
9360,5
9361,9
9362,5
9363,3
9364,5
9365,2
9366,0
9367,5
9368,9
9369,7
9370,6
9371,4
9372,8
9373,9
9374,7
9375,7
9376,5
9377,5
9378,2
9379,0
9380,5
9381,8
9382,5
9383,8
9384,3
9385,2
9386,6
9387,5
9388,0
9389,0
9390,5
9391,6
9392,5
9393,3
9394,3
9395,2
9396,5
9397,3
9398,5
9399,7
9400,7
9401,2
9402,3
9403,6
9404,3
9405,2
9406,3
9407,1
9408,2
9409,0
9410,8
9411,5
9412,5
9413,4
9414,5
9415,8
9416,2
9417,7
9418,7
9419,2
9420,8
9421,5
9422,3
9423,4
9424,7
9425,2
9426,0
9427,0
9428,4
9429,4
9430,8
9431,9
9432,9
9433,5
9434,7
9435,5
9436,4
9437,2
9438,3
9439,4
9440,3
9441,5
9442,7
9443,2
9444,1
9445,9
9446,5
9447,5
9448,1
9449,3
9450,5
9451,8
9452,5
9453,5
9454,1
9455,9
9456,8
9457,4
9458,6
9459,7
9460,3
9461,5
9462,5
9463,3
9464,4
9465,3
9466,8
9467,5
9468,3
9469,6
9470,1
9471,7
9472,4
9473,3
9474,4
9475,0
9476,9
9477,0
9478,5
9479,4
9480,0
9481,5
9482,8
9483,5
9484,5
9485,9
9486,5
9487,5
9488,1
9489,0
9490,4
9491,1
9492,9
9493,5
9494,3
9495,6
9496,4
9497,0
9498,5
9499,5
9500,3
9501,3
9502,4
9503,5
9504,8
9505,9
9506,5
9507,5
9508,8
9509,5
9510,8
9511,5
9512,7
9513,7
9514,9
9515,5
9516,5
9517,8
9518,5
9519,1
9520,4
9521,5
9522,1
9523,4
9524,6
9525,5
9526,4
9527,5
9528,2
9529,5
9530,5
9531,5
9532,5
9533,3
9534,1
9535,2
9536,6
9537,0
9538,8
9539,5
9540,3
9541,5
9542,5
9543,5
9544,0
9545,4
9546,5
9547,9
9548,6
9549,6
9550,9
9551,4
9552,9
9553,5
9554,0
9555,5
9556,5
9557,5
9558,6
9559,3
9560,1
9561,5
9562,7
9563,5
9564,3
9565,7
9566,8
9567,0
9568,5
9569,3
9570,9
9571,0
9572,5
9573,0
9574,7
9575,4
9576,9
9577,8
9578,5
9579,4
9580,0
9581,4
9582,5
9583,3
9584,5
9585,7
9586,1
9587,8
9588,5
9589,8
9590,1
9591,6
9592,3
9593,4
9594,4
9595,8
9596,5
9597,5
9598,6
9599,4
9600,9
9601,6
9602,6
9603,5
9604,7
9605,5
9606,5
9607,5
9608,8
9609,5
9610,5
9611,5
9612,1
9613,3
9614,8
9615,7
9616,4
9617,9
9618,5
9619,2
9620,5
9621,7
9622,4
9623,5
9624,5
9625,5
9626,2
9627,5
9628,0
9629,5
9630,8
9631,5
9632,9
9633,6
9634,9
9635,5
9636,2
9637,7
9638,2
9639,8
9640,1
9641,5
9642,5
9643,5
9644,2
9645,6
9646,8
9647,3
9648,2
9649,9
9650,8
9651,5
9652,5
9653,3
9654,9
9655,5
9656,9
9657,6
9658,4
9659,8
9660,1
9661,3
9662,8
9663,5
9664,2
9665,7
9666,2
9667,3
9668,3
9669,9
9670,4
9671,6
9672,9
9673,4
9674,5
9675,1
9676,9
9677,3
9678,6
9679,9
9680,6
9681,5
9682,5
9683,1
9684,5
9685,2
9686,0
9687,1
9688,8
9689,8
9690,0
9691,5
9692,5
9693,1
9694,5
9695,5
9696,2
9697,1
9698,5
9699,2
9700,1
9701,0
9702,5
9703,1
9704,5
9705,2
9706,5
9707,3
9708,5
9709,6
9710,5
9711,2
9712,4
9713,9
9714,9
9715,8
9716,2
9717,5
9718,4
9719,3
9720,5
9721,2
9722,3
9723,5
9724,3
9725,8
9726,5
9727,1
9728,6
9729,1
9730,7
9731,5
9732,4
9733,1
9734,9
9735,1
9736,8
9737,5
9738,1
9739,3
9740,6
9741,5
9742,3
9743,5
9744,5
9745,0
9746,7
9747,2
9748,0
9749,5
9750,8
9751,1
9752,5
9753,3
9754,5
9755,6
9756,4
9757,8
9758,2
9759,0
9760,7
9761,0
9762,4
9763,5
9764,8
9765,5
9766,2
9767,9
9768,5
9769,2
9770,9
9771,1
9772,4
9773,6
9774,8
9775,5
9776,5
9777,2
9778,4
9779,0
9780,5
9781,8
9782,8
9783,5
9784,4
9785,3
9786,2
9787,2
9788,2
9789,5
9790,3
9791,4
9792,2
9793,6
9794,4
9795,1
9796,7
9797,5
9798,5
9799,4
9800,8
9801,3
9802,8
9803,0
9804,5
9805,1
9806,9
9807,4
9808,4
9809,4
9810,8
9811,1
9812,0
9813,5
9814,3
9815,6
9816,5
9817,2
9818,6
9819,8
9820,6
9821,6
9822,5
9823,0
9824,8
9825,5
9826,7
9827,5
9828,1
9829,5
9830,5
9831,5
9832,3
9833,5
9834,5
9835,5
9836,2
9837,0
9838,6
9839,4
9840,7
9841,9
9842,5
9843,4
9844,2
9845,4
9846,4
9847,6
9848,2
9849,1
9850,5
9851,8
9852,0
9853,6
9854,4
9855,5
9856,3
9857,8
9858,3
9859,5
9860,2
9861,9
9862,4
9863,0
9864,5
9865,0
9866,5
9867,0
9868,3
9869,9
9870,5
9871,5
9872,1
9873,9
9874,3
9875,5
9876,4
9877,5
9878,5
9879,5
9880,8
9881,5
9882,5
9883,4
9884,5
9885,6
9886,5
9887,1
9888,5
9889,0
9890,3
9891,7
9892,0
9893,0
9894,5
9895,5
9896,3
9897,5
9898,5
9899,0
9900,5
9901,5
9902,5
9903,5
9904,9
9905,5
9906,0
9907,7
9908,5
9909,7
9910,4
9911,5
9912,6
9913,5
9914,9
9915,0
9916,1
9917,6
9918,1
9919,1
9920,5
9921,8
9922,8
9923,8
9924,5
9925,8
9926,9
9927,5
9928,3
9929,5
9930,0
9931,5
9932,4
9933,7
9934,7
9935,5
9936,5
9937,9
9938,5
9939,7
9940,3
9941,7
9942,5
9943,9
9944,0
9945,1
9946,7
9947,1
9948,5
9949,5
9950,5
9951,4
9952,3
9953,1
9954,6
9955,1
9956,5
9957,4
9958,0
9959,5
9960,5
9961,9
9962,3
9963,9
9964,1
9965,5
9966,5
9967,7
9968,2
9969,5
9970,9
9971,8
9972,5
9973,5
9974,7
9975,3
9976,5
9977,5
9978,1
9979,6
9980,6
9981,0
9982,6
9983,9
9984,8
9985,0
9986,8
9987,2
9988,8
9989,4
9990,5
9991,8
9992,3
9993,8
9994,0
9995,5
9996,4
9997,7
9998,0
9999,5
10000,7
