Id,Label
8798,1
8799,5
8800,1
8801,4
8802,6
8803,1
8804,0
8805,0
8806,1
8807,7
8808,7
8809,1
8810,1
8811,1
8812,0
8813,1
8814,4
8815,6
8816,4
8817,6
8818,1
8819,7
8820,5
8821,5
8822,1
8823,1
8824,4
8825,9
8826,6
8827,6
8828,8
8829,5
8830,3
8831,1
8832,5
8833,0
8834,0
8835,3
8836,4
8837,3
8838,0
8839,5
8840,8
8841,8
8842,9
8843,1
8844,0
8845,6
8846,4
8847,7
8848,5
8849,0
8850,7
8851,1
8852,3
8853,2
8854,4
8855,1
8856,1
8857,5
8858,5
8859,1
8860,9
8861,1
8862,1
8863,9
8864,1
8865,0
8866,6
8867,7
8868,0
8869,5
8870,3
8871,4
8872,3
8873,4
8874,8
8875,9
8876,3
8877,9
8878,3
8879,4
8880,8
8881,3
8882,7
8883,1
8884,2
8885,6
8886,0
8887,5
8888,1
8889,2
8890,5
8891,9
8892,0
8893,0
8894,3
8895,1
8896,3
8897,1
8898,3
8899,1
8900,0
8901,4
8902,2
8903,9
8904,3
8905,7
8906,5
8907,9
8908,4
8909,0
8910,5
8911,9
8912,5
8913,0
8914,4
8915,2
8916,1
8917,3
8918,1
8919,4
8920,1
8921,6
8922,1
8923,9
8924,7
8925,7
8926,2
8927,0
8928,9
8929,3
8930,1
8931,3
8932,8
8933,6
8934,9
8935,4
8936,3
8937,1
8938,3
8939,2
8940,1
8941,8
8942,8
8943,3
8944,1
8945,5
8946,1
8947,9
8948,1
8949,5
8950,5
8951,4
8952,0
8953,5
8954,6
8955,8
8956,5
8957,9
8958,3
8959,8
8960,7
8961,1
8962,5
8963,0
8964,6
8965,6
8966,3
8967,1
8968,4
8969,3
8970,9
8971,3
8972,1
8973,0
8974,1
8975,1
8976,6
8977,8
8978,1
8979,9
8980,7
8981,1
8982,3
8983,9
8984,9
8985,1
8986,0
8987,1
8988,1
8989,1
8990,1
8991,9
8992,0
8993,4
8994,5
8995,8
8996,0
8997,9
8998,3
8999,0
9000,4
9001,1
9002,4
9003,3
9004,2
9005,3
9006,2
9007,4
9008,7
9009,9
9010,9
9011,1
9012,5
9013,2
9014,9
9015,1
9016,1
9017,6
9018,4
9019,2
9020,9
9021,1
9022,2
9023,9
9024,0
9025,1
9026,1
9027,1
9028,7
9029,3
9030,4
9031,0
9032,1
9033,1
9034,3
9035,1
9036,0
9037,1
9038,3
9039,6
9040,1
9041,3
9042,1
9043,8
9044,1
9045,1
9046,1
9047,1
9048,2
9049,4
9050,0
9051,4
9052,0
9053,2
9054,1
9055,8
9056,3
9057,7
9058,7
9059,3
9060,1
9061,2
9062,1
9063,8
9064,1
9065,3
9066,0
9067,0
9068,2
9069,0
9070,6
9071,1
9072,8
9073,1
9074,4
9075,0
9076,9
9077,9
9078,5
9079,4
9080,1
9081,7
9082,3
9083,4
9084,4
9085,4
9086,1
9087,0
9088,8
9089,3
9090,5
9091,3
9092,7
9093,7
9094,4
9095,6
9096,5
9097,0
9098,2
9099,5
9100,4
9101,5
9102,6
9103,5
9104,9
9105,1
9106,3
9107,1
9108,5
9109,0
9110,9
9111,0
9112,5
9113,3
9114,9
9115,2
9116,1
9117,6
9118,8
9119,3
9120,4
9121,1
9122,4
9123,8
9124,8
9125,0
9126,7
9127,3
9128,8
9129,0
9130,2
9131,4
9132,3
9133,3
9134,4
9135,0
9136,6
9137,2
9138,0
9139,4
9140,1
9141,3
9142,4
9143,3
9144,1
9145,9
9146,8
9147,7
9148,1
9149,1
9150,3
9151,0
9152,9
9153,9
9154,0
9155,1
9156,3
9157,4
9158,7
9159,2
9160,8
9161,6
9162,0
9163,1
9164,1
9165,5
9166,4
9167,5
9168,3
9169,3
9170,1
9171,4
9172,0
9173,1
9174,9
9175,1
9176,9
9177,8
9178,1
9179,0
9180,7
9181,3
9182,7
9183,1
9184,5
9185,0
9186,5
9187,6
9188,6
9189,9
9190,1
9191,1
9192,9
9193,0
9194,1
9195,1
9196,5
9197,1
9198,5
9199,6
9200,2
9201,8
9202,0
9203,2
9204,8
9205,8
9206,5
9207,6
9208,2
9209,3
9210,6
9211,1
9212,0
9213,1
9214,0
9215,6
9216,9
9217,8
9218,1
9219,7
9220,3
9221,0
9222,9
9223,8
9224,2
9225,0
9226,1
9227,3
9228,0
9229,3
9230,2
9231,1
9232,0
9233,0
9234,0
9235,0
9236,4
9237,1
9238,2
9239,3
9240,0
9241,8
9242,2
9243,1
9244,2
9245,1
9246,1
9247,1
9248,7
9249,1
9250,1
9251,1
9252,1
9253,3
9254,4
9255,1
9256,8
9257,9
9258,1
9259,1
9260,7
9261,1
9262,0
9263,1
9264,3
9265,7
9266,0
9267,4
9268,2
9269,1
9270,3
9271,2
9272,8
9273,7
9274,5
9275,0
9276,7
9277,9
9278,0
9279,0
9280,1
9281,0
9282,5
9283,4
9284,9
9285,9
9286,1
9287,1
9288,3
9289,0
9290,4
9291,1
9292,4
9293,0
9294,3
9295,9
9296,4
9297,3
9298,2
9299,1
9300,1
9301,0
9302,1
9303,5
9304,0
9305,7
9306,8
9307,5
9308,4
9309,0
9310,0
9311,1
9312,4
9313,5
9314,0
9315,7
9316,2
9317,3
9318,1
9319,6
9320,5
9321,5
9322,7
9323,3
9324,0
9325,4
9326,1
9327,0
9328,8
9329,6
9330,1
9331,5
9332,2
9333,0
9334,2
9335,0
9336,0
9337,0
9338,4
9339,5
9340,8
9341,1
9342,5
9343,0
9344,1
9345,3
9346,9
9347,1
9348,4
9349,5
9350,1
9351,3
9352,1
9353,8
9354,3
9355,3
9356,8
9357,5
9358,9
9359,5
9360,0
9361,4
9362,0
9363,5
9364,9
9365,1
9366,3
9367,3
9368,0
9369,1
9370,9
9371,0
9372,1
9373,4
9374,3
9375,9
9376,4
9377,2
9378,1
9379,2
9380,5
9381,3
9382,1
9383,2
9384,3
9385,0
9386,4
9387,7
9388,5
9389,5
9390,1
9391,8
9392,5
9393,0
9394,1
9395,1
9396,2
9397,2
9398,4
9399,8
9400,2
9401,5
9402,9
9403,6
9404,3
9405,1
9406,5
9407,7
9408,3
9409,0
9410,1
9411,4
9412,5
9413,6
9414,1
9415,1
9416,1
9417,2
9418,7
9419,1
9420,1
9421,1
9422,0
9423,5
9424,7
9425,3
9426,0
9427,0
9428,3
9429,6
9430,6
9431,5
9432,1
9433,3
9434,2
9435,3
9436,5
9437,9
9438,7
9439,8
9440,2
9441,9
9442,1
9443,7
9444,2
9445,4
9446,0
9447,2
9448,1
9449,3
9450,0
9451,3
9452,3
9453,6
9454,1
9455,1
9456,2
9457,1
9458,6
9459,9
9460,5
9461,0
9462,5
9463,0
9464,4
9465,2
9466,3
9467,1
9468,3
9469,5
9470,1
9471,1
9472,1
9473,1
9474,1
9475,4
9476,4
9477,5
9478,7
9479,4
9480,4
9481,5
9482,9
9483,1
9484,9
9485,2
9486,1
9487,1
9488,1
9489,0
9490,1
9491,3
9492,0
9493,5
9494,9
9495,9
9496,9
9497,0
9498,1
9499,6
9500,4
9501,5
9502,4
9503,0
9504,0
9505,9
9506,7
9507,1
9508,8
9509,0
9510,8
9511,4
9512,1
9513,7
9514,4
9515,4
9516,9
9517,1
9518,1
9519,0
9520,8
9521,3
9522,9
9523,7
9524,0
9525,1
9526,5
9527,1
9528,2
9529,1
9530,4
9531,1
9532,7
9533,3
9534,8
9535,0
9536,8
9537,2
9538,1
9539,1
9540,3
9541,9
9542,5
9543,8
9544,0
9545,8
9546,4
9547,5
9548,6
9549,6
9550,3
9551,3
9552,2
9553,9
9554,0
9555,6
9556,2
9557,0
9558,1
9559,5
9560,8
9561,8
9562,6
9563,1
9564,6
9565,0
9566,1
9567,5
9568,5
9569,1
9570,7
9571,0
9572,6
9573,4
9574,9
9575,1
9576,2
9577,0
9578,8
9579,3
9580,0
9581,1
9582,1
9583,6
9584,1
9585,1
9586,1
9587,1
9588,9
9589,8
9590,8
9591,1
9592,8
9593,4
9594,9
9595,5
9596,2
9597,4
9598,1
9599,8
9600,3
9601,3
9602,6
9603,1
9604,5
9605,8
9606,0
9607,9
9608,1
9609,4
9610,4
9611,1
9612,5
9613,2
9614,0
9615,1
9616,1
9617,6
9618,1
9619,1
9620,6
9621,4
9622,5
9623,5
9624,1
9625,4
9626,3
9627,7
9628,1
9629,1
9630,9
9631,7
9632,9
9633,5
9634,4
9635,3
9636,8
9637,6
9638,3
9639,4
9640,4
9641,2
9642,6
9643,1
9644,0
9645,3
9646,0
9647,3
9648,0
9649,4
9650,8
9651,5
9652,7
9653,1
9654,0
9655,8
9656,6
9657,3
9658,5
9659,2
9660,1
9661,2
9662,7
9663,6
9664,1
9665,1
9666,1
9667,3
9668,3
9669,5
9670,4
9671,3
9672,0
9673,5
9674,1
9675,1
9676,3
9677,4
9678,6
9679,1
9680,2
9681,1
9682,3
9683,5
9684,9
9685,5
9686,0
9687,9
9688,1
9689,9
9690,0
9691,2
9692,1
9693,1
9694,1
9695,0
9696,1
9697,4
9698,8
9699,7
9700,4
9701,1
9702,1
9703,1
9704,5
9705,2
9706,9
9707,3
9708,6
9709,6
9710,4
9711,2
9712,1
9713,4
9714,9
9715,5
9716,3
9717,0
9718,6
9719,3
9720,4
9721,1
9722,1
9723,1
9724,9
9725,1
9726,1
9727,1
9728,5
9729,1
9730,5
9731,4
9732,7
9733,9
9734,5
9735,1
9736,2
9737,7
9738,0
9739,1
9740,5
9741,8
9742,9
9743,1
9744,3
9745,1
9746,5
9747,1
9748,0
9749,2
9750,1
9751,1
9752,2
9753,2
9754,4
9755,9
9756,4
9757,1
9758,3
9759,1
9760,2
9761,4
9762,4
9763,1
9764,7
9765,3
9766,2
9767,0
9768,5
9769,2
9770,1
9771,1
9772,9
9773,2
9774,9
9775,1
9776,0
9777,4
9778,6
9779,2
9780,0
9781,8
9782,3
9783,4
9784,8
9785,1
9786,6
9787,1
9788,3
9789,9
9790,6
9791,2
9792,6
9793,6
9794,4
9795,7
9796,1
9797,4
9798,1
9799,5
9800,8
9801,5
9802,1
9803,1
9804,0
9805,1
9806,9
9807,1
9808,1
9809,9
9810,3
9811,1
9812,0
9813,3
9814,3
9815,0
9816,5
9817,3
9818,6
9819,1
9820,7
9821,9
9822,4
9823,0
9824,9
9825,5
9826,9
9827,4
9828,7
9829,6
9830,0
9831,1
9832,3
9833,1
9834,2
9835,4
9836,5
9837,0
9838,4
9839,1
9840,1
9841,6
9842,1
9843,3
9844,9
9845,1
9846,3
9847,2
9848,4
9849,1
9850,0
9851,1
9852,5
9853,8
9854,5
9855,5
9856,5
9857,1
9858,1
9859,9
9860,2
9861,8
9862,2
9863,0
9864,0
9865,0
9866,1
9867,9
9868,0
9869,3
9870,4
9871,6
9872,4
9873,8
9874,5
9875,1
9876,7
9877,7
9878,5
9879,3
9880,0
9881,8
9882,1
9883,3
9884,1
9885,9
9886,5
9887,1
9888,5
9889,0
9890,1
9891,7
9892,0
9893,5
9894,4
9895,6
9896,0
9897,2
9898,4
9899,0
9900,1
9901,1
9902,2
9903,5
9904,2
9905,4
9906,0
9907,1
9908,1
9909,8
9910,9
9911,1
9912,5
9913,5
9914,6
9915,0
9916,9
9917,6
9918,1
9919,1
9920,1
9921,1
9922,4
9923,5
9924,0
9925,3
9926,4
9927,8
9928,3
9929,6
9930,3
9931,1
9932,9
9933,9
9934,5
9935,6
9936,6
9937,4
9938,1
9939,1
9940,3
9941,5
9942,3
9943,4
9944,0
9945,1
9946,7
9947,1
9948,2
9949,9
9950,4
9951,4
9952,3
9953,9
9954,5
9955,3
9956,2
9957,1
9958,4
9959,5
9960,6
9961,4
9962,5
9963,9
9964,3
9965,7
9966,9
9967,7
9968,8
9969,4
9970,4
9971,0
9972,9
9973,1
9974,9
9975,1
9976,1
9977,0
9978,6
9979,5
9980,1
9981,0
9982,7
9983,9
9984,2
9985,0
9986,2
9987,9
9988,8
9989,1
9990,2
9991,5
9992,8
9993,1
9994,5
9995,2
9996,9
9997,0
9998,0
9999,0
10000,9
